Row Created Date Time, Sponsor Name, Sponsor Code, Agency Name, Agency Code,Facility Name, Facility Code, Program Name, Program Code, Populations Served, Agency Phone, Program Phone,  Program Address 1, Program Address 2, Program City, Program State, Program Zip, Operating Certificate Required?, Program Tier, Operating Certificate Duration, Program County, Program Region, Program Type Description, Program Category Description, Program Subcategory Description,Georeference
1/31/2025 10:21,Greater Mental Health of New York Inc.,272099,Greater Mental Health of New York Inc.,14220,Greater Mental Health of New York Inc.,6313,MHA Westchester SH/Forensic SPPCSH - Comm Svcs,635,Adults,(914)345-5900,Not Available,,,,NY,,N,,,Westchester,Hudson River,Supportive Housing,Residential,Unlicensed Housing,POINT (-73.75522 42.65155)
1/31/2025 10:21,Bronx Psychiatric Center,921099,Bronx Psychiatric Center,90190,Bronx Psychiatric Center,21,H.A.V.E.N. House,712,Adults,(718)931-0600,Not Available,,,,NY,,Y,,36,Bronx,New York City,SRO Community Residence,Residential,Treatment Program,POINT (-73.75522 42.65155)
1/31/2025 10:21,WellLife Network Inc.,344099,WellLife Network Inc.,21920,WellLife Network Inc.,7401,Far Rockaway SRO/CR,6,Adults,(718)559-0516,Not Available,,,,NY,,Y,,36,Queens,New York City,SRO Community Residence,Residential,Treatment Program,POINT (-73.75522 42.65155)
1/31/2025 10:21,Herkimer County Community Services Board,198099,Herkimer County Community Services Board,70070,Herkimer County Community Services Board,6960,Transition Management,7,Adolescents Adults,(315)867-1465,(315)867-1465,301 N. Washington Street,Suite 2470,Herkimer,NY,13350,N,,,Herkimer,Central New York,Transition Management Services,Support,Care Coordination,POINT (-74.98749 43.02924)
1/31/2025 10:21,Volunteers of America,714099,Volunteers of America,22790,Volunteers of America,7977,East 12th Street SRO,2,Adults,(347)717-4030,Not Available,,,,NY,,N,,,New York,New York City,Supportive Single Room Occupancy (SP-SRO),Residential,Unlicensed Housing,POINT (-73.75522 42.65155)
1/31/2025 10:21,Family and Children's Association,708099,Family and Children's Association,30120,Family and Children's Association,9206,Lakeview House,430,Children Adolescents,(516)746-0350,Not Available,,,,NY,,Y,,36,Nassau,Long Island,Children & Youth Community Residence,Residential,Treatment Program,POINT (-73.75522 42.65155)
1/31/2025 10:21,Onondaga Case Mgmnt Services Inc dba Circare,766099,Onondaga Case Mgmnt Services Inc dba Circare,12600,Onondaga Case Mgmnt Services Inc dba Circare,8044,Forensic/Transition Management,1,Adults,(315)472-7363,(315)472-7363x161,620 Erie Boulevard West,Suite 302,Syracuse,NY,13204,N,,,Onondaga,Central New York,Transition Management Services,Support,Care Coordination,POINT (-76.16442 43.04914)
1/31/2025 10:21,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,Tioga County Social Club,485,,(518)464-1511,(607)687-7468,175 Main Street,,Owego,NY,13827,N,,,Tioga,Western New York,Psychosocial Club,Support,Self-Help,POINT (-76.26252 42.1035)
1/31/2025 10:21,Brooklyn Community Housing and Services Inc.,342099,Brooklyn Community Housing and Services Inc.,18770,Brooklyn Community Housing and Services Inc.,7403,BCHS Transitional Apartment Services,432,Adults,(718)625-4545,Not Available,,,,NY,,Y,,36,Kings,New York City,Apartment/Treatment,Residential,Treatment Program,POINT (-73.75522 42.65155)
1/31/2025 10:21,Long Island Coalition for the Homeless,1941,Long Island Coalition for the Homeless,53440,Long Island Coalition for the Homeless,8961,LICH SOS CTI Program,1,Adults,(631)464-4314,(631)464-4314x113,600 Albany Avenue,Suite 2,Amityville,NY,11701,N,,,Suffolk,Long Island,Safe Options Support Team,Support,General Support,POINT (-73.40419 40.70836)
1/31/2025 10:21,Mental Health Association in Ulster County,297099,Mental Health Association in Ulster County,40160,Mental Health Association in Ulster County,7250,HCBS Education Support Services (ESS),64,Adults,(845)336-4747,(845)336-4747x1301,300 Aaron Court,,Kingston,NY,12401,N,,,Ulster,Hudson River,Adult BH HCBS Education Support Services (ESS),Support,Adult BH HCBS Services/CORE Services,POINT (-74.01543 41.93418)
1/31/2025 10:21,Kee to Independent Growth Inc.,226,Kee to Independent Growth Inc.,46200,Kee to Independent Growth Inc.,8512,Adult BH HCBS Psychosocial Rehabilitation,4,Adults,(518)309-3557,(518)309-3557,425 Eastline Rd.,,Ballston Spa,NY,12020,N,,,Saratoga,Hudson River,CORE Psychosocial Rehabilitation (PSR),Support,Adult BH HCBS Services/CORE Services,POINT (-73.83117 42.97033)
1/31/2025 10:21,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,RSS - Supported Housing/Albany South End - Comm. Svcs,652,Adults,(518)464-1511,Not Available,,,,NY,,N,,,Albany,Hudson River,Supportive Housing,Residential,Unlicensed Housing,POINT (-73.75522 42.65155)
1/31/2025 10:21,The Bridge Inc.,46099,The Bridge Inc.,18130,The Bridge Inc.,6142,Bridge Supported Housing/PC Long Stay Bronx - Comm. Svcs,639,Adults,(212)663-3000,Not Available,,,,NY,,N,,,Bronx,New York City,Supportive Housing,Residential,Unlicensed Housing,POINT (-73.75522 42.65155)
1/31/2025 10:21,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,RSS - Schoharie Co. CSS Tran,505,,(518)464-1511,(518)234-8291,1455 State Rt. 7,Suite 201,Richmondville,NY,12149,N,,,Schoharie,Hudson River,Transportation,Support,General Support,POINT (-74.51763 42.65399)
1/31/2025 10:21,NYS ARC Wayne County Chapter,843099,NYS ARC Wayne County Chapter,20230,NYS ARC Wayne County Chapter,6053,Ongoing Integrated Supported Employment,1,Adults,(315)331-7741,(315)331-7741x1246,150 Van Buren Street,,Newark,NY,14513,N,,,Wayne,Western New York,Ongoing Integrated Supported Employment Services,Support,Vocational,POINT (-77.09355 43.04845)
1/31/2025 10:21,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,Walton Theatre,519,Adults,(518)464-1511,(607)865-3158,30 Gardiner Place,,Walton,NY,13856,N,,,Delaware,Central New York,Affirmative Business/Industry,Support,Vocational,POINT (-75.1287 42.16902)
1/31/2025 10:21,Catholic Charities of Chenango County,70099,Catholic Charities of Chenango County,12380,Catholic Charities of Chenango County,7893,CC Chenango Supp Housing/RCE SH Chenango Cty - Comm Svcs,632,Adults,(607)334-8244,Not Available,,,,NY,,N,,,Chenango,Central New York,Supportive Housing,Residential,Unlicensed Housing,POINT (-73.75522 42.65155)
1/31/2025 10:21,Pesach Tikvah-Hope Development Inc.,365099,Pesach Tikvah-Hope Development Inc.,21890,Pesach Tikvah-Hope Development Inc.,7679,Pesach Tikvah Family Services Center,100,Children Adolescents Adults,(718)875-6900x1125,(718)875-6900x1125,365 Willoughby Avenue,,Brooklyn,NY,11205-5191,Y,,36,Kings,New York City,Mental Health Outpatient Treatment and Rehabilitative Services (MHOTRS),Outpatient,MHOTRS,POINT (-73.95619 40.69294)
1/31/2025 10:21,Harmonia Collaborative Care Inc.,110099,Harmonia Collaborative Care Inc.,10570,Harmonia Collaborative Care Inc.,6755,Harmonia Collaborative Care-Main Site,100,Children Adolescents Adults,(716)947-5025,(716)947-5025,6722 Erie Road,,Derby,NY,14047-9670,Y,,36,Erie,Western New York,Mental Health Outpatient Treatment and Rehabilitative Services (MHOTRS),Outpatient,MHOTRS,POINT (-78.97101 42.70595)
1/31/2025 10:21,HONOR EHG Inc.,831099,HONOR EHG Inc.,34210,HONOR EHG Inc.,7724,HONOR SMH CMA,7,Adults,(845)343-7115,(845)343-7115x801,38 Seward Avenue,,Middletown,NY,10940,N,,,Orange,Hudson River,Specialty Mental Health Care Management,Support,Care Coordination,POINT (-74.4381 41.45313)
1/31/2025 10:21,SCO Family of Services,337099,SCO Family of Services,22270,Madonna Heights Services,6277,Cottage Facility RTF,40,Adolescents,(516)671-1253,(631)213-0150,151 Burrs Lane,,Dix Hills,NY,11746-9020,Y,,36,Suffolk,Long Island,Residential Treatment Facility - Children & Youth,Inpatient,Residential Treatment Facility - Children & Youth,POINT (-73.36624 40.7796)
1/31/2025 10:21,HCR Care Management LLC,1731,HCR Care Management LLC,51870,HCR Care Management LLC,8756,HCR Care Management  SMH CMA,3,Adults,(800)270-4904,(800)270-4904,85 Metro Park,,Rochester,NY,14623,N,,,Clinton,Central New York,Specialty Mental Health Care Management,Support,Care Coordination,POINT (-77.61701 43.09721)
1/31/2025 10:21,Jewish Board of Family and Children's Services Inc.,224099,Jewish Board of Family & Children's Services,21290,Jewish Board of Family & Children's Services,6709,JBFCS Henry Ittleson Community Residence I,436,Children Adolescents,(212)582-9100,Not Available,,,,NY,,Y,,36,Bronx,New York City,Children & Youth Community Residence,Residential,Treatment Program,POINT (-73.75522 42.65155)
1/31/2025 10:21,New York City Health and Hospitals Corporation Bellevue Hospital Center,35099,NYC-HHC Bellevue Hospital Center,85120,NYC-HHC Bellevue Hospital Center,6566,Bellevue Hospital Outpatient Psychiatry Clinic,100,Adults,(212)562-3697,(212)562-4721,462 First Avenue,2nd Floor,New York,NY,10016-9196,Y,,36,New York,New York City,Mental Health Outpatient Treatment and Rehabilitative Services (MHOTRS),Outpatient,MHOTRS,POINT (-73.97655 40.73962)
1/31/2025 10:21,Visiting Nurse Service of New York,19650,Visiting Nurse Service of NY Home Care II,19650,Visiting Nurse Service of NY Home Care II,7617,VNSNY Mental Health Clinic at FRIENDS,1,Children Adolescents Adults,(212)609-1535,(718)742-7000,489-493 E. 153rd Street,,Bronx,NY,10455-1307,Y,,36,Bronx,New York City,Mental Health Outpatient Treatment and Rehabilitative Services (MHOTRS),Outpatient,MHOTRS,POINT (-73.91389 40.81827)
1/31/2025 10:21,New York Psychotherapy and Counseling Center,306099,New York Psychotherapy and Counseling Center,15450,New York Psychotherapy and Counseling Center,6737,East New York Child and Family Mental Health Center,102,Children Adolescents Adults,(718)553-1100,(718)235-3100,2857 Linden Boulevard,,Brooklyn,NY,11208-5126,Y,,36,Kings,New York City,Mental Health Outpatient Treatment and Rehabilitative Services (MHOTRS),Outpatient,MHOTRS,POINT (-73.85865 40.67023)
1/31/2025 10:21,The New York and Presbyterian Hospital,693099,The New York and Presbyterian Hospital,81170,The New York and Presbyterian Hospital,9080,Columbia Presbyterian Ctr Adult Psychiatric Outpatient Svc,111,Adults,(212)305-8000,(212)746-7906,622 West 168th Street,2nd Floor,New York,NY,10032-3720,Y,,36,New York,New York City,Mental Health Outpatient Treatment and Rehabilitative Services (MHOTRS),Outpatient,MHOTRS,POINT (-73.94092 40.84156)
1/31/2025 10:21,Mental Health Association of Franklin County Inc. DBA Community Connections of Franklin County,78,MHA of Franklin Co DBA Comm Conn of FC,26480,MHA of Franklin Co DBA Comm Conn of FC,9112,Outreach,5,Adolescents Adults,(518)521-3507,(518)521-3507,209 West Main Street,,Malone,NY,12953,N,,,Franklin,Central New York,Outreach,Support,General Support,POINT (-74.30904 44.84817)
1/31/2025 10:21,Liberty Resources Inc.,345099,Liberty Resources Inc.,50660,Liberty Resources Inc.,7241,Liberty Resources Inc. - HH CM,29,Adults,(315)425-1004,(315)363-0048,218 Liberty Street,,Oneida,NY,13421,N,,,Madison,Central New York,Health Home Care Management,Support,Care Coordination,POINT (-75.65499 43.09544)
1/31/2025 10:21,SPENCER-VAN ETTEN SCHOOL DISTRICT,1789,SPENCER-VAN ETTEN SCHOOL DISTRICT,52350,SPENCER-VAN ETTEN SCHOOL DISTRICT,8792,Spencer-Van Etten School District SBMH,1,Children Adolescents,(607)589-7100,(607)589-7111,16 Dartts Cross Road,,Spencer,NY,14883,N,,,Tioga,Western New York,School Mental Health Program,Support,Education,POINT (-76.52225 42.2033)
1/31/2025 10:21,United Helpers Care Inc./dba Mosaic,477099,United Helpers Care Inc./dba Mosaic,22690,United Helpers Care Inc./dba Mosaic,7530,UHC SH/St. Lawrence Cty PC Long Stay Comm Svcs,631,Adults,(315)393-3072,Not Available,,,,NY,,N,,,St. Lawrence,Central New York,Supportive Housing,Residential,Unlicensed Housing,POINT (-73.75522 42.65155)
1/31/2025 10:21,Center for Urban Community Services Inc.,645099,Center for Urban Community Services Inc.,24740,Center for Urban Community Services Inc.,7964,The Fifth Avenue,7,Adults,(212)801-3300,Not Available,,,,NY,,N,,,Kings,New York City,Supportive Single Room Occupancy (SP-SRO),Residential,Unlicensed Housing,POINT (-73.75522 42.65155)
1/31/2025 10:21,PEOPLE: Projects to Empower and Organize the Psychiatrically Labeled Inc. d/b/a PEOPLE USA,678099,PEOPLE: Projects to Empower and Organize the,15820,PEOPLE: Projects to Empower and Organize the,9012,1115 CORE Empowerment Services-Peer Supports,27,Adults,(845)452-2728,(845)452-2728,6 Montcalm Street,,Glens Falls,NY,12801,N,,,Warren,Hudson River,CORE Empowerment Services - Peer Supports,Support,Adult BH HCBS Services/CORE Services,POINT (-73.65192 43.30865)
1/31/2025 10:21,St. Joseph's Medical Center,394099,St. Joseph's Medical Center,81050,St. Joseph's Medical Center,6252,Adult Home Assessment,53,Adults,(914)378-7553,(718)982-4790,1216 Bay Street,,Staten Island,NY,10305,N,,,Richmond,New York City,Outreach,Support,General Support,POINT (-74.0659 40.61344)
1/31/2025 10:21,Helio Health Inc.,798,Helio Health Inc.,36090,Helio Health Inc.,8138,Pre-Vocational Services,5,Adults,(315)474-5506,(315)471-1564,329 N. Salina St.,,Syracuse,NY,13203,N,,,Onondaga,Central New York,Adult BH HCBS Pre-Vocational Services,Support,Adult BH HCBS Services/CORE Services,POINT (-76.15271 43.05582)
1/31/2025 10:21,One Brooklyn Health System Inc.,50099,Brookdale Hospital Medical Center,86040,Brookdale Hospital Medical Center,6571,Interfaith Alternative Apartments,9,Adults,(718)240-6330,Not Available,,,,NY,,Y,,23,Kings,New York City,Apartment/Treatment,Residential,Treatment Program,POINT (-73.75522 42.65155)
1/31/2025 10:21,Rochester Regional Health,362099,Behavioral Health Network Inc.,10530,Behavioral Health Network Inc.,6534,Crisis Intervention,6,Children Adolescents Adults,(585)922-2500,(585)922-3728,1425 Portland Avenue,Rochester General Hospital,Rochester,NY,14621-3086,N,,,Monroe,Western New York,Crisis  Intervention,Emergency/Crisis,Crisis,POINT (-77.58545 43.1929)
1/31/2025 10:21,Jewish Board of Family and Children's Services Inc.,224099,Jewish Board of Family & Children's Services,21290,Jewish Board of Family & Children's Services,6709,Inwood ACT Team,161,Adults,(212)582-9100,(212)795-9888,5030 Broadway,Suite 201,New York,NY,10034-1675,Y,,,New York,New York City,Assertive Community Treatment (ACT),Outpatient,Assertive Community Treatment,POINT (-73.91693 40.86922)
1/31/2025 10:21,Chautauqua County Mental Hygiene Services,89099,Chautauqua County Mental Hygiene Services,70360,Chautauqua County Mental Hygiene Services,6854,Forensic Alternative Crisis Support,2,Adults,(716)753-4104,(716)753-4104,15 E. Chautauqua Street,Chautauqua County Jail,Mayville,NY,14757,N,,,Chautauqua,Western New York,Advocacy/Support Services,Support,Self-Help,POINT (-79.50411 42.2548)
1/31/2025 10:21,Northern Rivers Family Services Inc.,452099,Parsons Child and Family Center,40400,Parsons Child and Family Center,6223,Mental Health Juvenile Justice,12,Adolescents,(518)426-2600,(518)438-8044x107,35 Taft Avenue,,Albany,NY,12203,N,,,Albany,Hudson River,Advocacy/Support Services,Support,Self-Help,POINT (-73.82265 42.67546)
1/31/2025 10:21,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,RSS - HH CM - Schenectady County,80,Adults,(518)464-1511,(518)372-1100,1559 Van Vranken Avenue,,Schenectady,NY,12308,N,,,Schenectady,Hudson River,Health Home Care Management,Support,Care Coordination,POINT (-73.92619 42.82111)
1/31/2025 10:21,YWCA Greater Capital Region,745099,YWCA Greater Capital Region,23230,YWCA Greater Capital Region,9214,Self Help Programs,1,Adults,(518)274-7100,(518)274-7100,21 First Street,,Troy,NY,12180,N,,,Rensselaer,Hudson River,Self-Help Programs,Support,Self-Help,POINT (-73.69355 42.7304)
1/31/2025 10:21,Jewish Board of Family and Children's Services Inc.,224099,Jewish Board of Family & Children's Services,21290,Jewish Board of Family & Children's Services,6709,New Harbour Community Residence,52,Adults,(212)582-9100,Not Available,,,,NY,,Y,,36,New York,New York City,Congregate/Treatment,Residential,Treatment Program,POINT (-73.75522 42.65155)
1/31/2025 10:21,Transitional Services/NY for Long IslandInc.,516099,Transitional Services/NY for Long IslandInc.,16110,Transitional Services/NY for Long IslandInc.,6484,Building 70 Program E,435,Adults,(631)231-3619,Not Available,,,,NY,,Y,,36,Nassau,Long Island,Congregate/Treatment,Residential,Treatment Program,POINT (-73.75522 42.65155)
1/31/2025 10:21,Access: Supports for Living Inc.,324099,Access: Supports for Living Inc.,40310,Access: Supports for Living Inc.,7205,Supported Housing/Forensic Orange Cty-Community Se-Comm.Svcs,632,Adults,(845)692-4454,Not Available,,,,NY,,N,,,Orange,Hudson River,Supportive Housing,Residential,Unlicensed Housing,POINT (-73.75522 42.65155)
1/31/2025 10:21,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,RSS - Supported Housing/Sullivan County - Comm. Svcs,634,Adults,(518)464-1511,Not Available,,,,NY,,N,,,Sullivan,Hudson River,Supportive Housing,Residential,Unlicensed Housing,POINT (-73.75522 42.65155)
1/31/2025 10:21,Families First in Essex County Inc.,18590,Families First in Essex County Inc.,18590,Families First in Essex County Inc.,8675,Health Home Care Management,15,Children Adolescents,(518)873-9544,(518)873-9544,196 Water Street,,Elizabethtown,NY,12932,N,,,Essex,Central New York,Health Home Care Management,Support,Care Coordination,POINT (-73.5931 44.21742)
1/31/2025 10:21,Jewish Board of Family and Children's Services Inc.,224099,Jewish Board of Family & Children's Services,21290,Jewish Board of Family & Children's Services,6709,Jewish Board of Family & Children's Services SMH CMA (AOT),145,Adults,(212)582-9100,(646)954-5349,55 Westchester Square,,Bronx,NY,10461,N,,,Bronx,New York City,Specialty Mental Health Care Management,Support,Care Coordination,POINT (-73.84342 40.84158)
